reg_time,uid,fc_imp_chk,fc_time_chk,utmtr,mm_dma,osName,model,hardware,site_id
2021-07-21 23:50:59,00000000-0000-0001-6269-114602341603,0,7,7,501,iOS,iPhone,Mobile Phone,www.lovebscott.com
2021-07-21 23:51:06,00000000-0000-0001-6269-114631371060,0,7,7,640,Android,T790Z,Mobile Phone,www.benzinga.com
2021-07-21 23:51:02,00000000-0000-0001-6269-114611421121,0,7,7,542,Android,LM-X212(G),Mobile Phone,blavity.com
2021-07-21 23:51:27,00000000-0000-0001-6269-114834931855,0,7,7,524,iOS,iPhone,Mobile Phone,www.gainesvilletimes.com
2021-07-21 23:51:30,00000000-0000-0001-6269-114854831565,0,7,7,539,iOS,iPhone,Mobile Phone,www.myorganizedchaos.net
2021-07-21 23:51:40,00000000-0000-0001-6269-114913101231,0,7,7,609,iOS,iPhone,Mobile Phone,www.buzzfeed.com
2021-07-21 23:51:37,00000000-0000-0001-6269-114989451857,0,7,7,501,iOS,iPhone,Mobile Phone,www.denofgeek.com
2021-07-21 23:52:01,00000000-0000-0001-6269-115183091553,0,7,7,519,iOS,iPhone SE (2nd generation),Mobile Phone,forktospoon.com
2021-07-21 23:52:08,00000000-0000-0001-6269-115249341217,0,7,7,517,iOS,iPhone,Mobile Phone,goldenslumbersphotos.com
2021-07-21 23:52:09,00000000-0000-0001-6269-115289911173,0,7,7,535,iOS,iPhone,Mobile Phone,www.abc12.com
2021-07-21 23:52:16,00000000-0000-0001-6269-115343511421,0,7,7,648,iOS,iPhone,Mobile Phone,thejasminebrand.com
2021-07-21 23:52:18,00000000-0000-0001-6269-115366531782,0,7,7,630,iOS,iPhone,Mobile Phone,cartreatments.com
2021-07-21 23:52:24,00000000-0000-0001-6269-115425391825,0,7,7,539,iOS,iPhone,Mobile Phone,www.myorganizedchaos.net
2021-07-21 23:52:39,00000000-0000-0001-6269-115567391651,0,7,7,517,iOS,iPhone 11,Mobile Phone,thehill.com
2021-07-21 23:52:51,00000000-0000-0001-6269-115675781143,0,7,7,659,Android,SM-G955U,Mobile Phone,nypost.com
2021-07-21 23:53:05,00000000-0000-0001-6269-115700001454,0,7,7,510,iOS,iPhone,Mobile Phone,www.usmagazine.com
2021-07-21 23:53:05,00000000-0000-0001-6269-115871771390,0,7,7,542,Android,LM-V600,Mobile Phone,www.wlwt.com
2021-07-21 23:53:11,00000000-0000-0001-6269-115880991880,0,7,7,648,Android,Moto E (2020),Mobile Phone,metropcs.mobileposse.com
2021-07-21 23:53:11,00000000-0000-0001-6269-115894211863,0,7,7,510,iOS,iPhone,Mobile Phone,www.polygon.com
2021-07-21 23:53:25,00000000-0000-0001-6269-116033761995,0,7,7,630,iOS,iPhone,Mobile Phone,m.shelbycountyreporter.com
2021-07-21 23:53:32,00000000-0000-0001-6269-116089051009,0,7,7,517,Android,Moto G7 Power,Mobile Phone,thespun.com
2021-07-21 23:53:37,00000000-0000-0001-6269-116059671996,0,7,7,505,iOS,iPhone XR,Mobile Phone,www.eonline.com
2021-07-21 23:53:38,00000000-0000-0001-6269-116153861987,0,7,7,584,iOS,iPhone,Mobile Phone,www.gearpatrol.com
2021-07-21 23:53:51,00000000-0000-0001-6269-116282571390,0,7,7,556,,,,www.nbc12.com
2021-07-21 23:54:10,00000000-0000-0001-6269-116307061602,0,7,7,575,Android,SM-N950U,Mobile Phone,www.countryliving.com
2021-07-21 23:54:14,00000000-0000-0001-6269-116543831257,0,7,7,545,iOS,iPhone,Mobile Phone,vetsbenefits.net
2021-07-21 23:54:23,00000000-0000-0001-6269-116380831920,0,7,7,529,iOS,iPhone,Mobile Phone,www.countryliving.com
2021-07-21 23:54:23,00000000-0000-0001-6269-116355011796,0,7,7,503,Android,SM-N986U,Mobile Phone,www.dirtysouthsoccer.com
2021-07-21 23:54:30,00000000-0000-0001-6269-116673731120,0,7,7,716,iOS,iPhone 8 Plus,Mobile Phone,comicbook.com
2021-07-21 23:54:37,00000000-0000-0001-6269-116754091399,0,7,7,622,Android,SM-N975U,Mobile Phone,www.canalstreetchronicles.com
2021-07-21 23:54:38,00000000-0000-0001-6269-116792151513,0,7,7,545,iOS,iPhone SE (2nd generation),Mobile Phone,www.countryliving.com
2021-07-21 23:54:47,00000000-0000-0001-6269-116826111138,0,7,7,693,iOS,iPhone,Mobile Phone,letsdishrecipes.com
2021-07-21 23:54:48,00000000-0000-0001-6269-116843941729,0,7,7,511,iOS,iPhone 8,Mobile Phone,theshabbytree.com
2021-07-21 23:54:54,00000000-0000-0001-6269-116930311094,0,7,7,501,Android,SM-G965U,Mobile Phone,www.mmafighting.com
2021-07-21 23:55:28,00000000-0000-0001-6269-117261811704,0,7,7,561,iOS,iPhone,Mobile Phone,sports.yahoo.com
2021-07-21 23:55:47,00000000-0000-0001-6269-117443941535,0,7,7,515,iOS,iPhone 12 Mini,Mobile Phone,www.citybeat.com
2021-07-21 23:55:51,00000000-0000-0001-6269-117484991164,0,7,7,556,Android,SM-G975U,Mobile Phone,www.usatoday.com
2021-07-21 23:55:48,00000000-0000-0001-6269-117468801252,0,7,7,718,iOS,iPhone,Mobile Phone,tvline.com
2021-07-21 23:55:52,00000000-0000-0001-6269-117502301637,0,7,7,510,iOS,iPhone,Mobile Phone,www.dinneratthezoo.com
2021-07-21 23:56:09,00000000-0000-0001-6269-117670351194,0,7,7,518,iOS,iPhone,Mobile Phone,mygolfspy.com
2021-07-21 23:56:29,00000000-0000-0001-6269-117900991853,0,7,7,517,iOS,iPhone,Mobile Phone,dinnerthendessert.com
2021-07-22 00:07:56,00000000-0000-0001-6269-118400831662,0,7,7,566,iOS,iPhone,Mobile Phone,tastesbetterfromscratch.com
2021-07-22 00:08:42,00000000-0000-0001-6269-125248461755,0,7,0,0,Windows 10,Chrome - Windows,Desktop,www.wellplated.com
2021-07-22 00:08:44,00000000-0000-0001-6269-125248461755,0,7,0,0,Windows 10,Chrome - Windows,Desktop,www.wellplated.com
2021-07-22 00:08:44,00000000-0000-0001-6269-125264621362,0,7,0,0,Windows 10,Internet Explorer - Windows,Desktop,www.wellplated.com
2021-07-22 00:09:42,00000000-0000-0001-6269-125801701752,0,7,0,515,iOS,iPhone,Mobile Phone,horoscopes.lovetoknow.com
2021-07-22 00:10:10,00000000-0000-0001-6269-126106571132,0,7,0,517,iOS,iPhone XS Max,Mobile Phone,www.cbsnews.com
2021-07-22 00:11:05,00000000-0000-0001-6269-126614451969,0,7,0,622,iOS,iPhone 12 Pro Max,Mobile Phone,www.sbnation.com
2021-07-22 00:10:46,00000000-0000-0001-6269-126478131041,0,7,0,698,iOS,iPhone,Mobile Phone,cafedelites.com
2021-07-22 00:10:48,00000000-0000-0001-6269-126447811628,0,7,0,511,iOS,iPhone,Mobile Phone,www.hdforums.com
2021-07-22 00:11:29,00000000-0000-0001-6269-126820761855,0,7,0,642,Android,LM-Q720,Mobile Phone,www.cbsnews.com
2021-07-22 00:11:43,00000000-0000-0001-6269-126712531746,0,7,0,524,iOS,iPhone X,Mobile Phone,www.lovebscott.com
2021-07-22 00:11:52,00000000-0000-0001-6269-127129641955,0,7,0,503,iOS,iPhone,Mobile Phone,shewearsmanyhats.com
2021-07-22 00:12:30,00000000-0000-0001-6269-127497271938,0,7,0,560,iOS,iPhone,Mobile Phone,www.thehulltruth.com
2021-07-22 00:12:44,00000000-0000-0001-6269-127620741834,0,7,0,560,iOS,iPhone,Mobile Phone,hairsoutofplace.com
2021-07-22 00:12:59,00000000-0000-0001-6269-127735981072,0,7,0,510,Android,cp3705AS,Mobile Phone,deadline.com
2021-07-22 00:13:16,00000000-0000-0001-6269-127946381210,0,7,0,517,iOS,iPhone,Mobile Phone,ark.fandom.com
2021-07-22 00:13:28,00000000-0000-0001-6269-128071151098,0,7,0,524,iOS,iPhone,Mobile Phone,worldpopulationreview.com
2021-07-22 00:13:46,00000000-0000-0001-6269-128270711868,0,7,0,640,iOS,iPhone,Mobile Phone,upjourney.com
2021-07-22 00:14:33,00000000-0000-0001-6269-128737451884,0,7,0,509,iOS,iPhone,Mobile Phone,www.bavarianfootballworks.com
2021-07-22 00:14:01,00000000-0000-0001-6269-128348301155,0,7,0,524,,,,radaronline.com
2021-07-22 00:14:12,00000000-0000-0001-6269-128491051683,0,7,0,539,iOS,iPhone,Mobile Phone,www.horoscope.com
2021-07-22 00:14:41,00000000-0000-0001-6269-128795661426,0,7,0,539,iOS,iPhone XR,Mobile Phone,www.stereogum.com
2021-07-22 00:14:47,00000000-0000-0001-6269-128854691816,0,7,0,691,iOS,iPhone 12,Mobile Phone,www.cbsnews.com
2021-07-22 00:14:56,00000000-0000-0001-6269-128971811096,0,7,0,686,iOS,iPhone,Mobile Phone,autochimps.com
2021-07-22 00:15:22,00000000-0000-0001-6269-129223191507,0,7,0,640,iOS,iPhone,Mobile Phone,www.busytourist.com
2021-07-22 00:15:28,00000000-0000-0001-6269-129288401566,0,7,0,746,iOS,iPhone,Mobile Phone,insanelygoodrecipes.com
2021-07-22 00:15:33,00000000-0000-0001-6269-129341111181,0,7,0,524,Android,SM-G970U,Mobile Phone,www.eonline.com
2021-07-22 00:15:47,00000000-0000-0001-6269-129487341587,0,7,0,686,iOS,iPhone,Mobile Phone,davesgarden.com
2021-07-22 00:16:02,00000000-0000-0001-6269-129635961778,0,7,0,507,iOS,iPhone,Mobile Phone,abcnews.go.com
2021-07-22 00:16:08,00000000-0000-0001-6269-129690531245,0,7,0,617,iOS,iPhone,Mobile Phone,www.washingtoncountyinsider.com
2021-07-22 00:16:08,00000000-0000-0001-6269-129662961033,0,7,0,510,iOS,iPhone,Mobile Phone,abc6onyourside.com
2021-07-22 00:16:32,00000000-0000-0001-6269-129937751985,0,7,0,535,iOS,iPhone,Mobile Phone,www.polygon.com
2021-07-22 00:16:34,00000000-0000-0001-6269-129939361235,0,7,0,616,,,,www.newsweek.com
2021-07-22 00:15:19,00000000-0000-0001-6269-129163591563,0,7,0,529,iOS,iPhone,Mobile Phone,www.cagesideseats.com
2021-07-22 00:15:44,00000000-0000-0001-6269-128626221309,0,7,0,573,iOS,iPhone,Mobile Phone,wset.com
2021-07-22 00:15:26,00000000-0000-0001-6269-129243121862,0,7,0,535,iOS,iPhone,Mobile Phone,www.clickondetroit.com
2021-07-22 00:15:44,00000000-0000-0001-6269-129427601862,0,7,0,691,iOS,iPhone,Mobile Phone,www.dinneratthezoo.com
2021-07-22 00:15:52,00000000-0000-0001-6269-129506211867,0,7,0,524,iOS,iPhone,Mobile Phone,www.theverge.com
2021-07-22 00:16:23,00000000-0000-0001-6269-129082501046,0,7,0,612,iOS,iPhone,Mobile Phone,www.silverandblackpride.com
2021-07-22 00:16:26,00000000-0000-0001-6269-129404111446,0,7,0,693,iOS,iPhone 12 Pro Max,Mobile Phone,247sports.com
2021-07-22 00:16:36,00000000-0000-0001-6269-129953401526,0,7,0,544,iOS,iPhone,Mobile Phone,www.boredpanda.com
2021-07-22 00:16:40,00000000-0000-0001-6269-129973631558,0,7,0,517,iOS,iPhone,Mobile Phone,abcnews.go.com
2021-07-22 00:16:52,00000000-0000-0001-6269-130108171111,0,7,0,511,iOS,iPhone,Mobile Phone,www.vox.com
2021-07-22 00:16:55,00000000-0000-0001-6269-130138311291,0,7,0,630,Android,SM-G960U,Mobile Phone,god.dailydot.com
2021-07-22 00:17:01,00000000-0000-0001-6269-130182851037,0,7,0,560,iOS,iPhone,Mobile Phone,www.smalltownwoman.com
2021-07-22 00:16:51,00000000-0000-0001-6269-130092711271,0,7,0,551,iOS,iPhone,Mobile Phone,www.yahoo.com
2021-07-22 00:18:11,00000000-0000-0001-6269-130921371914,0,7,0,659,iOS,iPhone XR,Mobile Phone,musicmayhemmagazine.com
2021-07-22 00:18:23,00000000-0000-0001-6269-130933911432,0,7,0,561,iOS,iPhone,Mobile Phone,www.news4jax.com
2021-07-22 00:18:27,00000000-0000-0001-6269-131072591902,0,7,0,0,iOS,iPhone,Mobile Phone,stripedspatula.com
2021-07-22 00:18:38,00000000-0000-0001-6269-131181691366,0,7,0,622,Android,Occam,Mobile Phone,www.bunsinmyoven.com
2021-07-22 00:18:41,00000000-0000-0001-6269-131214121404,0,7,0,659,iOS,iPhone,Mobile Phone,www.sfgate.com
2021-07-22 00:19:20,00000000-0000-0001-6269-131599061887,0,7,0,524,iOS,iPhone,Mobile Phone,tvline.com
2021-07-22 00:19:22,00000000-0000-0001-6269-131630591561,0,7,0,510,iOS,iPhone 11 Pro,Mobile Phone,www.usmagazine.com
2021-07-22 00:17:25,00000000-0000-0001-6269-129814011774,0,7,0,524,iOS,iPhone,Mobile Phone,nypost.com
2021-07-22 00:17:31,00000000-0000-0001-6269-130479691551,0,7,0,535,Android,Moto G7 Supra,Mobile Phone,www.cleveland19.com
2021-07-22 00:18:05,00000000-0000-0001-6269-130468361707,0,7,0,630,iOS,iPhone,Mobile Phone,www.dukebasketballreport.com
2021-07-22 00:18:09,00000000-0000-0001-6269-130813851412,0,7,0,517,iOS,iPhone,Mobile Phone,householdadvice.net
2021-07-22 00:18:36,00000000-0000-0001-6269-131130601956,0,7,0,602,iOS,iPhone,Mobile Phone,www.accuweather.com
2021-07-22 00:18:36,00000000-0000-0001-6269-131130231710,0,7,0,544,iOS,iPhone,Mobile Phone,minimalistbaker.com
2021-07-22 00:19:55,00000000-0000-0001-6269-131919071377,0,7,0,524,Android,Note10 Pro,Mobile Phone,tabs.ultimate-guitar.com
2021-07-22 00:20:11,00000000-0000-0001-6269-132072451583,0,7,0,746,iOS,iPhone,Mobile Phone,www.dmv-written-test.com
2021-07-22 00:17:18,00000000-0000-0001-6269-130364161457,0,7,0,518,iOS,iPhone,Mobile Phone,www.nbcsports.com
2021-07-22 00:18:03,00000000-0000-0001-6269-130809801312,0,7,0,556,iOS,iPhone,Mobile Phone,www.nbc12.com
2021-07-22 00:19:33,00000000-0000-0001-6269-131713231274,0,7,0,535,iOS,iPhone,Mobile Phone,deadline.com
2021-07-22 00:19:34,00000000-0000-0001-6269-131728561950,0,7,0,544,iOS,iPhone 11,Mobile Phone,www.sbnation.com
2021-07-22 00:19:35,00000000-0000-0001-6269-131733601831,0,7,0,673,iOS,iPhone,Mobile Phone,amp.philadelphia.cbslocal.com
2021-07-22 00:19:38,00000000-0000-0001-6269-131766561037,0,7,0,505,iOS,iPhone,Mobile Phone,www.wingingitinmotown.com
2021-07-22 00:20:06,00000000-0000-0001-6269-132044821278,0,7,0,510,iOS,iPhone,Mobile Phone,www.parents.com
2021-07-22 00:20:22,00000000-0000-0001-6269-132182591524,0,7,0,517,iOS,iPhone 12 Mini,Mobile Phone,www.wect.com
2021-07-22 00:21:05,00000000-0000-0001-6269-132587771118,0,7,0,517,iOS,iPhone,Mobile Phone,www.countryliving.com
2021-07-22 00:21:06,00000000-0000-0001-6269-132669251483,0,7,0,524,iOS,iPhone,Mobile Phone,tvline.com
2021-07-22 00:21:28,00000000-0000-0001-6269-132858761689,0,7,0,510,iOS,iPhone,Mobile Phone,www.womenshealthmag.com
2021-07-22 00:22:34,00000000-0000-0001-6269-133554021512,0,7,0,630,iOS,iPhone XR,Mobile Phone,www.thelist.com
2021-07-22 00:22:56,00000000-0000-0001-6269-133773531365,0,7,0,501,Android,SM-A205U,Mobile Phone,www.accuweather.com
2021-07-22 00:23:10,00000000-0000-0001-6269-133912711967,0,7,0,501,iOS,iPhone,Mobile Phone,amp.miamiherald.com
2021-07-22 00:20:31,00000000-0000-0001-6269-132270411208,0,7,0,524,Android,Moto G Stylus,Mobile Phone,metropcs.mobileposse.com
2021-07-22 00:21:05,00000000-0000-0001-6269-132622441834,0,7,0,602,iOS,iPhone,Mobile Phone,www.gardeningknowhow.com
2021-07-22 00:21:07,00000000-0000-0001-6269-132637261628,0,7,0,504,Android,L455DL,Mobile Phone,nationaldaycalendar.com
2021-07-22 00:21:48,00000000-0000-0001-6269-133040331235,0,7,0,548,iOS,iPhone,Mobile Phone,www.skinnytaste.com
2021-07-22 00:22:13,00000000-0000-0001-6269-133295911822,0,7,0,524,Android,LM-X420,Mobile Phone,www.mmafighting.com
2021-07-22 00:22:16,00000000-0000-0001-6269-133328701927,0,7,0,544,iOS,iPhone,Mobile Phone,preppykitchen.com
2021-07-22 00:22:43,00000000-0000-0001-6269-133590511484,0,7,0,507,iOS,iPhone,Mobile Phone,sf.eater.com
2021-07-22 00:22:47,00000000-0000-0001-6269-133196661246,0,7,0,550,iOS,iPhone,Mobile Phone,myincrediblerecipes.com
2021-07-22 00:22:49,00000000-0000-0001-6269-133656011320,0,7,0,522,iOS,iPhone,Mobile Phone,www.goodbullhunting.com
2021-07-22 00:22:56,00000000-0000-0001-6269-133732241378,0,7,0,524,iOS,iPhone,Mobile Phone,tvline.com
2021-07-22 00:24:17,00000000-0000-0001-6269-134520621438,0,7,0,505,iOS,iPhone 12,Mobile Phone,www.newsweek.com
2021-07-22 00:24:40,00000000-0000-0001-6269-134768211786,0,7,0,609,iOS,iPhone 12 Pro Max,Mobile Phone,oldworldgardenfarms.com
2021-07-22 00:20:47,00000000-0000-0001-6269-132436581080,0,7,0,551,Android,LM-Q720,Mobile Phone,www.thefloridastar.com
2021-07-22 00:20:48,00000000-0000-0001-6269-132474131644,0,7,0,512,Android,SM-G988U1,Mobile Phone,www.theverge.com
2021-07-22 00:21:01,00000000-0000-0001-6269-132564451056,0,7,0,560,iOS,iPhone SE (2nd generation),Mobile Phone,www.nunesmagician.com
2021-07-22 00:21:28,00000000-0000-0001-6269-132854861422,0,7,0,505,iOS,iPhone XR,Mobile Phone,denver.cbslocal.com
2021-07-22 00:22:59,00000000-0000-0001-6269-133754971543,0,7,0,505,iOS,iPhone,Mobile Phone,www.maizenbrew.com
2021-07-22 00:23:14,00000000-0000-0001-6269-133926961825,0,7,0,511,iOS,iPhone 11,Mobile Phone,www.cagesideseats.com
2021-07-22 00:24:45,00000000-0000-0001-6269-134833041488,0,7,0,524,iOS,iPhone,Mobile Phone,tvline.com
2021-07-22 00:25:02,00000000-0000-0001-6269-134983861690,0,7,0,567,iOS,iPhone 11,Mobile Phone,barefeetinthekitchen.com
2021-07-22 00:24:38,00000000-0000-0001-6269-134785031829,0,7,0,524,iOS,iPhone,Mobile Phone,www.accuweather.com
2021-07-22 00:26:03,00000000-0000-0001-6269-135619121820,0,7,0,517,iOS,iPhone,Mobile Phone,www.wcnc.com
2021-07-22 00:26:14,00000000-0000-0001-6269-135732991980,0,7,0,659,iOS,iPhone,Mobile Phone,heavy.com
2021-07-22 00:30:47,00000000-0000-0001-6269-138478091018,0,7,0,567,Android,LM-Q720,Mobile Phone,footwearnews.com
2021-07-22 00:30:53,00000000-0000-0001-6269-138541311877,0,7,0,529,iOS,iPhone,Mobile Phone,www.sportskeeda.com
2021-07-22 00:31:35,00000000-0000-0001-6269-138955061811,0,7,0,504,iOS,iPhone,Mobile Phone,www.gamesradar.com
2021-07-22 00:31:56,00000000-0000-0001-6269-139165161558,0,7,0,542,iOS,iPhone,Mobile Phone,www.meganseelinger.com
2021-07-22 00:25:09,00000000-0000-0001-6269-134428361247,0,7,0,518,iOS,iPhone 11,Mobile Phone,www.sbnation.com
2021-07-22 00:25:20,00000000-0000-0001-6269-132440061096,0,7,0,691,iOS,iPhone,Mobile Phone,www.upstyledaily.com
2021-07-22 00:25:54,00000000-0000-0001-6269-135523231659,0,7,0,535,iOS,iPhone,Mobile Phone,bealestreetbears.com
2021-07-22 00:26:22,00000000-0000-0001-6269-135810341876,0,7,0,501,iOS,iPhone,Mobile Phone,www.experiencedmommy.com
2021-07-22 00:26:35,00000000-0000-0001-6269-135935891969,0,7,0,524,iOS,iPhone,Mobile Phone,tvline.com
2021-07-22 00:26:39,00000000-0000-0001-6269-135976431279,0,7,0,501,iOS,iPhone,Mobile Phone,wealthygorilla.com
2021-07-22 00:26:44,00000000-0000-0001-6269-136026631514,0,7,0,504,iOS,iPhone,Mobile Phone,timesofindia.indiatimes.com
2021-07-22 00:26:50,00000000-0000-0001-6269-136087531184,0,7,0,524,iOS,iPhone,Mobile Phone,remingtonavenue.com
2021-07-22 00:27:56,00000000-0000-0001-6269-136743391775,0,7,0,548,iOS,iPhone,Mobile Phone,www.slenderkitchen.com
2021-07-22 00:28:14,00000000-0000-0001-6269-136925061442,0,7,0,659,iOS,iPhone,Mobile Phone,www.modernhoney.com
2021-07-22 00:28:43,00000000-0000-0001-6269-137217761460,0,7,0,632,iOS,iPhone,Mobile Phone,stylishcravings.com
2021-07-22 00:29:00,00000000-0000-0001-6269-137373531632,0,7,0,524,iOS,iPhone,Mobile Phone,ziggyknowsdisney.com
2021-07-22 00:29:18,00000000-0000-0001-6269-137569101689,0,7,0,517,iOS,iPhone,Mobile Phone,www.budgetbytes.com
2021-07-22 00:25:20,00000000-0000-0001-6269-135112911142,0,7,0,569,iOS,iPhone,Mobile Phone,www.canalstreetchronicles.com
2021-07-22 00:25:36,00000000-0000-0001-6269-135095681737,0,7,0,539,iOS,iPhone XS,Mobile Phone,heavy.com
2021-07-22 00:26:34,00000000-0000-0001-6269-135903591561,0,7,0,517,iOS,iPhone,Mobile Phone,www.miamiherald.com
2021-07-22 00:26:37,00000000-0000-0001-6269-135918561711,0,7,0,0,iOS,iPhone,Mobile Phone,www.evolvingtable.com
2021-07-22 00:26:37,00000000-0000-0001-6269-135934641431,0,7,0,527,Android,US997,Mobile Phone,www.indystar.com
2021-07-22 00:27:11,00000000-0000-0001-6269-136270591268,0,7,0,718,iOS,iPhone,Mobile Phone,www.chefnotrequired.com
2021-07-22 00:28:08,00000000-0000-0001-6269-136859061806,0,7,0,567,iOS,iPhone,Mobile Phone,screenrant.com
2021-07-22 00:28:34,00000000-0000-0001-6269-137042681584,0,7,0,501,iOS,iPhone,Mobile Phone,www.espn.com
2021-07-22 00:29:45,00000000-0000-0001-6269-137807521447,0,7,0,560,iOS,iPhone 12,Mobile Phone,www.sbnation.com
2021-07-22 00:30:14,00000000-0000-0001-6269-138094821551,0,7,0,524,Android,LM-V405,Mobile Phone,www.theverge.com
2021-07-22 00:30:50,00000000-0000-0001-6269-138468631515,0,7,0,606,,,,www.cbsnews.com
2021-07-22 00:31:32,00000000-0000-0001-6269-138894491700,0,7,0,510,iOS,iPhone,Mobile Phone,facty.com
2021-07-22 00:31:55,00000000-0000-0001-6269-139109351874,0,7,0,609,iOS,iPhone,Mobile Phone,www.ksdk.com
2021-07-22 00:33:07,00000000-0000-0001-6269-139879931029,0,7,0,518,Android,SM-N950U,Mobile Phone,thehungrywaitress.com
2021-07-22 00:33:09,00000000-0000-0001-6269-139900701840,0,7,0,617,iOS,iPhone,Mobile Phone,progameguides.com
2021-07-22 00:33:09,00000000-0000-0001-6269-139909321207,0,7,0,524,Android,SM-G986U,Mobile Phone,www.canescountry.com
2021-07-22 00:33:41,00000000-0000-0001-6269-140216331594,0,7,0,686,iOS,iPhone,Mobile Phone,www.mymommystyle.com
2021-07-22 00:33:56,00000000-0000-0001-6269-140365911146,0,7,0,630,iOS,iPhone,Mobile Phone,www.cagesideseats.com
2021-07-22 00:34:14,00000000-0000-0001-6269-140549371670,0,7,0,517,Android,SM-G950U,Mobile Phone,www.wbtv.com
2021-07-22 00:35:13,00000000-0000-0001-6269-141141591648,0,7,0,640,iOS,iPhone,Mobile Phone,www.distractify.com
2021-07-22 00:35:45,00000000-0000-0001-6269-141453351470,0,7,0,524,iOS,iPhone,Mobile Phone,thetoastykitchen.com
2021-07-22 00:36:27,00000000-0000-0001-6269-141890451106,0,7,0,659,iOS,iPhone,Mobile Phone,quizlet.com
2021-07-22 00:37:10,00000000-0000-0001-6269-142287851215,0,7,0,616,iOS,iPhone 8 Plus,Mobile Phone,heavy.com
2021-07-22 00:38:14,00000000-0000-0001-6269-142953941394,0,7,0,517,iOS,iPhone,Mobile Phone,sugarspunrun.com
2021-07-22 00:38:15,00000000-0000-0001-6269-142953081011,0,7,0,524,Android,SM-G950U1,Mobile Phone,thefreerangelife.com
2021-07-22 00:38:47,00000000-0000-0001-6269-143285451204,0,7,0,560,iOS,iPhone,Mobile Phone,jackedgorilla.com
2021-07-22 00:38:56,00000000-0000-0001-6269-142813311068,0,7,0,547,Android,Pixel 4a,Mobile Phone,www.mmafighting.com
2021-07-22 00:40:15,00000000-0000-0001-6269-144152461410,0,7,0,544,iOS,iPhone XR,Mobile Phone,www.wtkr.com
2021-07-22 00:41:28,00000000-0000-0001-6269-144890341990,0,7,0,567,iOS,iPhone,Mobile Phone,www.talkingchop.com
2021-07-22 00:41:41,00000000-0000-0001-6269-145019721488,0,7,0,517,iOS,iPhone,Mobile Phone,www.latintimes.com
2021-07-22 00:41:49,00000000-0000-0001-6269-144976941018,0,7,0,511,iOS,iPhone,Mobile Phone,www.eonline.com
2021-07-22 00:42:30,00000000-0000-0001-6269-145380421151,0,7,0,692,Android,SM-G781U,Mobile Phone,www.polygon.com
2021-07-22 00:43:07,00000000-0000-0001-6269-145884181312,0,7,0,515,Android,SM-G981V,Mobile Phone,www.f150forum.com
2021-07-22 00:33:05,00000000-0000-0001-6269-139693221569,0,7,0,511,iOS,iPhone 11 Pro Max,Mobile Phone,www.cagesideseats.com
2021-07-22 00:34:00,00000000-0000-0001-6269-140386201091,0,7,0,544,iOS,iPhone,Mobile Phone,www.wavy.com
2021-07-22 00:34:12,00000000-0000-0001-6269-140498171379,0,7,0,505,iOS,iPhone XS,Mobile Phone,heavy.com
2021-07-22 00:35:09,00000000-0000-0001-6269-141081241287,0,7,0,0,Windows 10,Chrome - Windows,Desktop,raiderswire.usatoday.com
2021-07-22 00:35:23,00000000-0000-0001-6269-141210511715,0,7,0,510,Android,Pixel 3,Mobile Phone,www.news5cleveland.com
2021-07-22 00:35:26,00000000-0000-0001-6269-141250701295,0,7,0,639,iOS,iPhone,Mobile Phone,genius.com
2021-07-22 00:38:24,00000000-0000-0001-6269-143026361453,0,7,0,511,iOS,iPhone 12,Mobile Phone,comicbook.com
2021-07-22 00:38:57,00000000-0000-0001-6269-143358601415,0,7,0,718,Android,SM-N986U,Mobile Phone,www.cagesideseats.com
2021-07-22 00:40:20,00000000-0000-0001-6269-144164981421,0,7,0,505,iOS,iPhone,Mobile Phone,www.yahoo.com
2021-07-22 00:40:45,00000000-0000-0001-6269-144427391881,0,7,0,616,iOS,iPhone,Mobile Phone,vulkk.com
2021-07-22 00:42:01,00000000-0000-0001-6269-145196421730,0,7,0,504,iOS,iPhone,Mobile Phone,www.fromachefskitchen.com
2021-07-22 00:42:22,00000000-0000-0001-6269-145402681586,0,7,0,567,iOS,iPhone,Mobile Phone,www.shakinthesouthland.com
2021-07-22 00:43:38,00000000-0000-0001-6269-146133111547,0,7,0,501,Android,SM-J727VPP,Mobile Phone,abc7ny.com
2021-07-22 00:33:03,00000000-0000-0001-6269-139660541369,0,7,0,644,Android,SM-G986U,Mobile Phone,www.polygon.com
2021-07-22 00:33:38,00000000-0000-0001-6269-140140401479,0,7,0,529,iOS,iPhone,Mobile Phone,www.aseaofblue.com
2021-07-22 00:33:57,00000000-0000-0001-6269-140339521381,0,7,0,588,iOS,iPhone,Mobile Phone,www.corvetteforum.com
2021-07-22 00:34:03,00000000-0000-0001-6269-140365571177,0,7,0,524,Android,SM-N950U,Mobile Phone,www.thechunkychef.com
2021-07-22 00:34:34,00000000-0000-0001-6269-140703031987,0,7,0,527,iOS,iPhone,Mobile Phone,sandrarose.com
2021-07-22 00:34:37,00000000-0000-0001-6269-140733161594,0,7,0,609,iOS,iPhone,Mobile Phone,www.mycakeschool.com
2021-07-22 00:35:04,00000000-0000-0001-6269-141001481350,0,7,0,659,iOS,iPhone XS,Mobile Phone,taskandpurpose.com
2021-07-22 00:35:09,00000000-0000-0001-6269-141056511652,0,7,0,640,iOS,iPhone,Mobile Phone,www.wmcactionnews5.com
